tactic,rule_name,title,rule_id,status,level,path,tags,techniques
credential-access,proc_creation_win_cmdkey_recon,Potential Reconnaissance For Cached Credentials Via Cmdkey.EXE,07f8bdc2-c9b3-472a-9817-5a670b872f53,test,high,rules/proc_creation_win_cmdkey_recon.yml,attack.credential-access; attack.t1003.005,attack.t1003.005
credential-access,proc_creation_win_createdump_lolbin_execution,CreateDump Process Dump,515c8be5-e5df-4c5e-8f6d-a4a2f05e4b48,test,high,rules/proc_creation_win_createdump_lolbin_execution.yml,attack.credential-access; attack.defense-evasion; attack.t1003.001; attack.t1036,attack.t1003.001; attack.t1036
credential-access,proc_creation_win_dump64_defender_av_bypass_rename,Potential Windows Defender AV Bypass Via Dump64.EXE Rename,129966c9-de17-4334-a123-8b58172e664d,test,high,rules/proc_creation_win_dump64_defender_av_bypass_rename.yml,attack.credential-access; attack.t1003.001,attack.t1003.001
credential-access,proc_creation_win_dumpminitool_execution,DumpMinitool Execution,dee0a7a3-f200-4112-a99b-952196d81e42,test,medium,rules/proc_creation_win_dumpminitool_execution.yml,attack.credential-access; attack.defense-evasion; attack.t1003.001; attack.t1036,attack.t1003.001; attack.t1036
credential-access,proc_creation_win_dumpminitool_susp_execution,Suspicious DumpMinitool Execution,eb1c4225-1c23-4241-8dd4-051389fde4ce,test,high,rules/proc_creation_win_dumpminitool_susp_execution.yml,attack.credential-access; attack.defense-evasion; attack.t1003.001; attack.t1036,attack.t1003.001; attack.t1036
credential-access,proc_creation_win_esentutl_params,Esentutl Gather Credentials,7df1713a-1a5b-4a4b-a071-dc83b144a101,test,medium,rules/proc_creation_win_esentutl_params.yml,attack.credential-access; attack.s0404; attack.t1003; attack.t1003.003,attack.t1003; attack.t1003.003
credential-access,proc_creation_win_esentutl_sensitive_file_copy,Copying Sensitive Files with Credential Data,e7be6119-fc37-43f0-ad4f-1f3f99be2f9f,test,high,rules/proc_creation_win_esentutl_sensitive_file_copy.yml,attack.credential-access; attack.s0404; attack.t1003.002; attack.t1003.003; car.2013-07-001,attack.t1003.002; attack.t1003.003
credential-access,proc_creation_win_findstr_download,Remote File Download Via Findstr.EXE,587254ee-a24b-4335-b3cd-065c0f1f4baa,test,medium,rules/proc_creation_win_findstr_download.yml,attack.command-and-control; attack.credential-access; attack.defense-evasion; attack.t1105; attack.t1218; attack.t1552.001; attack.t1564.004,attack.t1105; attack.t1218; attack.t1552.001; attack.t1564.004
credential-access,proc_creation_win_findstr_gpp_passwords,Findstr GPP Passwords,91a2c315-9ee6-4052-a853-6f6a8238f90d,test,high,rules/proc_creation_win_findstr_gpp_passwords.yml,attack.credential-access; attack.t1552.006,attack.t1552.006
credential-access,proc_creation_win_findstr_lsass,LSASS Process Reconnaissance Via Findstr.EXE,fe63010f-8823-4864-a96b-a7b4a0f7b929,test,high,rules/proc_creation_win_findstr_lsass.yml,attack.credential-access; attack.t1552.006,attack.t1552.006
credential-access,proc_creation_win_findstr_recon_everyone,Permission Misconfiguration Reconnaissance Via Findstr.EXE,47e4bab7-c626-47dc-967b-255608c9a920,test,medium,rules/proc_creation_win_findstr_recon_everyone.yml,attack.credential-access; attack.t1552.006,attack.t1552.006
credential-access,proc_creation_win_findstr_subfolder_search,Insensitive Subfolder Search Via Findstr.EXE,04936b66-3915-43ad-a8e5-809eadfd1141,test,low,rules/proc_creation_win_findstr_subfolder_search.yml,attack.command-and-control; attack.credential-access; attack.defense-evasion; attack.t1105; attack.t1218; attack.t1552.001; attack.t1564.004,attack.t1105; attack.t1218; attack.t1552.001; attack.t1564.004
credential-access,proc_creation_win_hktl_adcspwn,HackTool - ADCSPwn Execution,cd8c163e-a19b-402e-bdd5-419ff5859f12,test,high,rules/proc_creation_win_hktl_adcspwn.yml,attack.credential-access; attack.t1557.001,attack.t1557.001
credential-access,proc_creation_win_hktl_certify,HackTool - Certify Execution,762f2482-ff21-4970-8939-0aa317a886bb,test,high,rules/proc_creation_win_hktl_certify.yml,attack.credential-access; attack.discovery; attack.t1649,attack.t1649
credential-access,proc_creation_win_hktl_certipy,HackTool - Certipy Execution,6938366d-8954-4ddc-baff-c830b3ba8fcd,test,high,rules/proc_creation_win_hktl_certipy.yml,attack.credential-access; attack.discovery; attack.t1649,attack.t1649
credential-access,proc_creation_win_hktl_crackmapexec_execution,HackTool - CrackMapExec Execution,42a993dd-bb3e-48c8-b372-4d6684c4106c,test,high,rules/proc_creation_win_hktl_crackmapexec_execution.yml,attack.credential-access; attack.discovery; attack.execution; attack.persistence; attack.privilege-escalation; attack.t1047; attack.t1053; attack.t1059.001; attack.t1059.003; attack.t1110; attack.t1201,attack.t1047; attack.t1053; attack.t1059.001; attack.t1059.003; attack.t1110; attack.t1201
credential-access,proc_creation_win_hktl_crackmapexec_patterns,HackTool - CrackMapExec Process Patterns,f26307d8-14cd-47e3-a26b-4b4769f24af6,test,high,rules/proc_creation_win_hktl_crackmapexec_patterns.yml,attack.credential-access; attack.t1003.001,attack.t1003.001
credential-access,proc_creation_win_hktl_dumpert,HackTool - Dumpert Process Dumper Execution,2704ab9e-afe2-4854-a3b1-0c0706d03578,test,critical,rules/proc_creation_win_hktl_dumpert.yml,attack.credential-access; attack.t1003.001,attack.t1003.001
credential-access,proc_creation_win_hktl_handlekatz,HackTool - HandleKatz LSASS Dumper Execution,ca621ba5-54ab-4035-9942-d378e6fcde3c,test,high,rules/proc_creation_win_hktl_handlekatz.yml,attack.credential-access; attack.t1003.001,attack.t1003.001
credential-access,proc_creation_win_hktl_hashcat,HackTool - Hashcat Password Cracker Execution,39b31e81-5f5f-4898-9c0e-2160cfc0f9bf,test,high,rules/proc_creation_win_hktl_hashcat.yml,attack.credential-access; attack.t1110.002,attack.t1110.002
credential-access,proc_creation_win_hktl_hydra,HackTool - Hydra Password Bruteforce Execution,aaafa146-074c-11eb-adc1-0242ac120002,test,high,rules/proc_creation_win_hktl_hydra.yml,attack.credential-access; attack.t1110; attack.t1110.001,attack.t1110; attack.t1110.001
credential-access,proc_creation_win_hktl_inveigh,HackTool - Inveigh Execution,b99a1518-1ad5-4f65-bc95-1ffff97a8fd0,test,critical,rules/proc_creation_win_hktl_inveigh.yml,attack.credential-access; attack.t1003.001,attack.t1003.001
credential-access,proc_creation_win_hktl_krbrelay,HackTool - KrbRelay Execution,e96253b8-6b3b-4f90-9e59-3b24b99cf9b4,test,high,rules/proc_creation_win_hktl_krbrelay.yml,attack.credential-access; attack.t1558.003,attack.t1558.003
credential-access,proc_creation_win_hktl_krbrelay_remote,HackTool - RemoteKrbRelay Execution,a7664b14-75fb-4a50-a223-cb9bc0afbacf,test,high,rules/proc_creation_win_hktl_krbrelay_remote.yml,attack.credential-access; attack.t1558.003,attack.t1558.003
credential-access,proc_creation_win_hktl_krbrelayup,HackTool - KrbRelayUp Execution,12827a56-61a4-476a-a9cb-f3068f191073,test,high,rules/proc_creation_win_hktl_krbrelayup.yml,attack.credential-access; attack.lateral-movement; attack.t1550.003; attack.t1558.003,attack.t1550.003; attack.t1558.003
credential-access,proc_creation_win_hktl_lazagne,HackTool - LaZagne Execution,c2b86e67-b880-4eec-b045-50bc98ef4844,experimental,medium,rules/proc_creation_win_hktl_lazagne.yml,attack.credential-access,
credential-access,proc_creation_win_hktl_mimikatz_command_line,HackTool - Mimikatz Execution,a642964e-bead-4bed-8910-1bb4d63e3b4d,test,high,rules/proc_creation_win_hktl_mimikatz_command_line.yml,attack.credential-access; attack.t1003.001; attack.t1003.002; attack.t1003.004; attack.t1003.005; attack.t1003.006,attack.t1003.001; attack.t1003.002; attack.t1003.004; attack.t1003.005; attack.t1003.006
credential-access,proc_creation_win_hktl_pypykatz,HackTool - Pypykatz Credentials Dumping Activity,a29808fd-ef50-49ff-9c7a-59a9b040b404,test,high,rules/proc_creation_win_hktl_pypykatz.yml,attack.credential-access; attack.t1003.002,attack.t1003.002
credential-access,proc_creation_win_hktl_quarks_pwdump,HackTool - Quarks PwDump Execution,0685b176-c816-4837-8e7b-1216f346636b,test,high,rules/proc_creation_win_hktl_quarks_pwdump.yml,attack.credential-access; attack.t1003.002,attack.t1003.002
credential-access,proc_creation_win_hktl_relay_attacks_tools,Potential SMB Relay Attack Tool Execution,5589ab4f-a767-433c-961d-c91f3f704db1,test,critical,rules/proc_creation_win_hktl_relay_attacks_tools.yml,attack.credential-access; attack.execution; attack.t1557.001,attack.t1557.001
credential-access,proc_creation_win_hktl_rubeus,HackTool - Rubeus Execution,7ec2c172-dceb-4c10-92c9-87c1881b7e18,stable,critical,rules/proc_creation_win_hktl_rubeus.yml,attack.credential-access; attack.lateral-movement; attack.t1003; attack.t1550.003; attack.t1558.003,attack.t1003; attack.t1550.003; attack.t1558.003
credential-access,proc_creation_win_hktl_wce,HackTool - Windows Credential Editor (WCE) Execution,7aa7009a-28b9-4344-8c1f-159489a390df,test,critical,rules/proc_creation_win_hktl_wce.yml,attack.credential-access; attack.s0005; attack.t1003.001,attack.t1003.001
credential-access,proc_creation_win_hktl_winpwn,HackTool - WinPwn Execution,d557dc06-62e8-4468-a8e8-7984124908ce,test,high,rules/proc_creation_win_hktl_winpwn.yml,attack.credential-access; attack.defense-evasion; attack.discovery; attack.execution; attack.privilege-escalation; attack.t1046; attack.t1082; attack.t1106; attack.t1518; attack.t1548.002; attack.t1552.001; attack.t1555; attack.t1555.003,attack.t1046; attack.t1082; attack.t1106; attack.t1518; attack.t1548.002; attack.t1552.001; attack.t1555; attack.t1555.003
credential-access,proc_creation_win_hktl_xordump,HackTool - XORDump Execution,66e563f9-1cbd-4a22-a957-d8b7c0f44372,test,high,rules/proc_creation_win_hktl_xordump.yml,attack.credential-access; attack.defense-evasion; attack.t1003.001; attack.t1036,attack.t1003.001; attack.t1036
credential-access,proc_creation_win_iis_appcmd_service_account_password_dumped,Microsoft IIS Service Account Password Dumped,2d3cdeec-c0db-45b4-aa86-082f7eb75701,test,high,rules/proc_creation_win_iis_appcmd_service_account_password_dumped.yml,attack.credential-access; attack.t1003,attack.t1003
credential-access,proc_creation_win_iis_connection_strings_decryption,Microsoft IIS Connection Strings Decryption,97dbf6e2-e436-44d8-abee-4261b24d3e41,test,high,rules/proc_creation_win_iis_connection_strings_decryption.yml,attack.credential-access; attack.t1003,attack.t1003
credential-access,proc_creation_win_kerberos_coercion_via_dns_spn_spoofing,Attempts of Kerberos Coercion Via DNS SPN Spoofing,0ed99dda-6a35-11ef-8c99-0242ac120002,experimental,high,rules/proc_creation_win_kerberos_coercion_via_dns_spn_spoofing.yml,attack.credential-access; attack.persistence; attack.privilege-escalation; attack.t1187; attack.t1557.001,attack.t1187; attack.t1557.001
credential-access,proc_creation_win_lolbin_susp_sqldumper_activity,Dumping Process via Sqldumper.exe,23ceaf5c-b6f1-4a32-8559-f2ff734be516,test,medium,rules/proc_creation_win_lolbin_susp_sqldumper_activity.yml,attack.credential-access; attack.t1003.001,attack.t1003.001
credential-access,proc_creation_win_netsh_packet_capture,New Network Trace Capture Started Via Netsh.EXE,d3c3861d-c504-4c77-ba55-224ba82d0118,test,medium,rules/proc_creation_win_netsh_packet_capture.yml,attack.credential-access; attack.discovery; attack.t1040,attack.t1040
credential-access,proc_creation_win_netsh_wifi_credential_harvesting,Harvesting Of Wifi Credentials Via Netsh.EXE,42b1a5b8-353f-4f10-b256-39de4467faff,test,medium,rules/proc_creation_win_netsh_wifi_credential_harvesting.yml,attack.credential-access; attack.discovery; attack.t1040,attack.t1040
credential-access,proc_creation_win_ntdsutil_susp_usage,Suspicious Usage Of Active Directory Diagnostic Tool (ntdsutil.exe),a58353df-af43-4753-bad0-cd83ef35eef5,test,medium,rules/proc_creation_win_ntdsutil_susp_usage.yml,attack.credential-access; attack.t1003.003,attack.t1003.003
credential-access,proc_creation_win_powershell_aadinternals_cmdlets_execution,AADInternals PowerShell Cmdlets Execution - ProccessCreation,c86500e9-a645-4680-98d7-f882c70c1ea3,test,high,rules/proc_creation_win_powershell_aadinternals_cmdlets_execution.yml,attack.credential-access; attack.discovery; attack.execution; attack.impact; attack.reconnaissance,
credential-access,proc_creation_win_powershell_console_history_file_access,Potential PowerShell Console History Access Attempt via History File,f4ff7323-b5fc-4323-8b52-6b9408e15788,experimental,medium,rules/proc_creation_win_powershell_console_history_file_access.yml,attack.credential-access; attack.t1552.001,attack.t1552.001
credential-access,proc_creation_win_powershell_export_certificate,Certificate Exported Via PowerShell,9e716b33-63b2-46da-86a4-bd3c3b9b5dfb,test,medium,rules/proc_creation_win_powershell_export_certificate.yml,attack.credential-access; attack.execution; attack.t1059.001; attack.t1552.004,attack.t1059.001; attack.t1552.004
credential-access,proc_creation_win_powershell_getprocess_lsass,PowerShell Get-Process LSASS,b2815d0d-7481-4bf0-9b6c-a4c48a94b349,test,high,rules/proc_creation_win_powershell_getprocess_lsass.yml,attack.credential-access; attack.t1552.004,attack.t1552.004
credential-access,proc_creation_win_powershell_sam_access,PowerShell SAM Copy,1af57a4b-460a-4738-9034-db68b880c665,test,high,rules/proc_creation_win_powershell_sam_access.yml,attack.credential-access; attack.t1003.002,attack.t1003.002
credential-access,proc_creation_win_pua_ditsnap,PUA - DIT Snapshot Viewer,d3b70aad-097e-409c-9df2-450f80dc476b,test,high,rules/proc_creation_win_pua_ditsnap.yml,attack.credential-access; attack.t1003.003,attack.t1003.003
credential-access,proc_creation_win_pua_mouselock_execution,PUA - Mouse Lock Execution,c9192ad9-75e5-43eb-8647-82a0a5b493e3,test,medium,rules/proc_creation_win_pua_mouselock_execution.yml,attack.collection; attack.credential-access; attack.t1056.002,attack.t1056.002
credential-access,proc_creation_win_rdrleakdiag_process_dumping,Process Memory Dump via RdrLeakDiag.EXE,edadb1e5-5919-4e4c-8462-a9e643b02c4b,test,high,rules/proc_creation_win_rdrleakdiag_process_dumping.yml,attack.credential-access; attack.t1003.001,attack.t1003.001
credential-access,proc_creation_win_reg_credential_access_via_password_filter,Dropping Of Password Filter DLL,b7966f4a-b333-455b-8370-8ca53c229762,test,medium,rules/proc_creation_win_reg_credential_access_via_password_filter.yml,attack.credential-access; attack.t1556.002,attack.t1556.002
credential-access,proc_creation_win_reg_dumping_sensitive_hives,Dumping of Sensitive Hives Via Reg.EXE,fd877b94-9bb5-4191-bb25-d79cbd93c167,test,high,rules/proc_creation_win_reg_dumping_sensitive_hives.yml,attack.credential-access; attack.t1003.002; attack.t1003.004; attack.t1003.005; car.2013-07-001,attack.t1003.002; attack.t1003.004; attack.t1003.005
credential-access,proc_creation_win_reg_enumeration_for_credentials_in_registry,Enumeration for Credentials in Registry,e0b0c2ab-3d52-46d9-8cb7-049dc775fbd1,test,medium,rules/proc_creation_win_reg_enumeration_for_credentials_in_registry.yml,attack.credential-access; attack.t1552.002,attack.t1552.002
credential-access,proc_creation_win_reg_open_command,Suspicious Reg Add Open Command,dd3ee8cc-f751-41c9-ba53-5a32ed47e563,test,medium,rules/proc_creation_win_reg_open_command.yml,attack.credential-access; attack.t1003,attack.t1003
credential-access,proc_creation_win_registry_enumeration_for_credentials_cli,Enumeration for 3rd Party Creds From CLI,87a476dc-0079-4583-a985-dee7a20a03de,test,medium,rules/proc_creation_win_registry_enumeration_for_credentials_cli.yml,attack.credential-access; attack.t1552.002,attack.t1552.002
credential-access,proc_creation_win_registry_export_of_thirdparty_creds,Registry Export of Third-Party Credentials,cc1abf27-78a3-4ac5-a51c-f3070b1d8e40,experimental,high,rules/proc_creation_win_registry_export_of_thirdparty_creds.yml,attack.credential-access; attack.t1552.002,attack.t1552.002
credential-access,proc_creation_win_registry_new_network_provider,Potential Credential Dumping Attempt Using New NetworkProvider - CLI,baef1ec6-2ca9-47a3-97cc-4cf2bda10b77,test,high,rules/proc_creation_win_registry_new_network_provider.yml,attack.credential-access; attack.t1003,attack.t1003
credential-access,proc_creation_win_renamed_createdump,Renamed CreateDump Utility Execution,1a1ed54a-2ba4-4221-94d5-01dee560d71e,test,high,rules/proc_creation_win_renamed_createdump.yml,attack.credential-access; attack.defense-evasion; attack.t1003.001; attack.t1036,attack.t1003.001; attack.t1036
